Episode,Reward,Loss,Duration
0,0.20513067208230495,0.0,25
1,0.09700491558760405,0.0,15
2,0.16013318486511707,0.0,21
3,0.21618632413446903,0.0,27
4,0.18436690978705883,0.0,23
5,0.23785467725247145,0.0038666534092044458,28
6,0.2540796082466841,0.0007946597189099218,30
7,0.4693853072822094,0.0006382151469342017,52
8,0.19166269805282354,0.0007896492673656516,24
9,0.0657799569889903,0.0009203016842630776,11
10,0.15126264933496714,0.0008203643723390996,20
11,0.18295286502689123,0.0006702311676117065,23
12,0.0935147712007165,0.0005911569169256836,14
13,0.3581615509465337,0.0006092815670854179,40
14,0.02899570669978857,0.0008759129393313612,7
15,0.26235336903482676,0.000686210981257318,32
16,0.14271252416074276,0.0006833400586497431,19
17,0.20015985518693924,0.0008524774957913905,25
18,0.2003060868009925,0.0005218437749695462,26
19,0.42979519721120596,0.00048331358205662883,48
20,0.18057725485414267,0.0004666705552319234,22
21,0.020614352077245712,0.0006558075547218323,6
22,0.26883749943226576,0.00047387167010568985,31
23,0.172383900731802,0.0008124887959142638,22
24,0.47687950544059277,0.0007390023666420558,52
25,0.04913584142923355,0.0011217011099991698,9
26,0.23631923738867044,0.0010368257966807245,28
27,0.23466211557388306,0.0008362290687289025,29
28,0.2810872793197632,0.0008270717367078319,33
29,0.41569293290376663,0.0007488104320339304,47
30,0.24785841722041368,0.0008982120479847635,31
31,0.24534224905073643,0.0008469292340029417,29
32,0.003331635147333145,0.000980865821475163,4
33,0.5382653037086129,0.000727481720484017,60
34,0.1822770033031702,0.0007714746861893218,24
35,0.4849756732583046,0.0006778591212526597,53
36,0.7596332961693406,0.0006093709546293234,82
37,0.228075310587883,0.0006808585436643894,27
38,-0.013490472920238972,0.0012753002520184964,2
39,0.2354698870331049,0.0007345175304337694,29
40,0.2537625664845109,0.0005392781769235929,30
41,0.14039430487900972,0.0005021052546860455,19
42,0.7897281041368842,0.0004968764172060348,84
43,0.41690473910421133,0.0005965701723956348,48
44,0.020467426627874374,0.0006465508777182549,6
45,0.07712042611092329,0.0005788941768211467,12
46,0.15736900828778744,0.0005093513048320476,21
47,0.30204039718955755,0.0005286789520242666,36
48,0.21992016956210136,0.0006040893287997908,26
49,0.3567265160381794,0.000567482688763578,42
50,0.30212628562003374,0.0004704960247181589,36
51,0.10304076038300991,0.00038703922473359853,15
52,0.12037332262843847,0.000556699453976334,17
53,0.11339087598025799,0.0005517887047972181,16
54,0.21385318879038095,0.0005205082154673248,27
55,0.4587555816397071,0.0004924298261287801,52
56,0.828793634660542,0.0004695093469298177,87
57,0.4780906345695257,0.0004355745986686088,53
58,0.5958543326705694,0.0004960189430813912,66
59,0.029436209239065647,0.0006867981199840349,7
60,0.5181541759520769,0.0004112217775719616,57
61,0.1030008988454938,0.0004582129089006533,15
62,0.04731322731822729,0.000867096002265397,9
63,-0.01356435939669609,0.000744678451155778,2
64,0.15977242309600115,0.0004994066021892996,21
65,0.6783949602395296,0.00040043724823602767,73
66,0.1881924970075488,0.0004268818156560883,23
67,0.08033355232328176,0.0004960135422432079,13
68,0.13609470333904028,0.00044155187788419425,19
69,0.011877584271132946,0.00048589270445518193,5
70,0.06753748562186956,0.0006048598654822192,11
71,0.2752957073971629,0.0005181532505957875,32
72,0.19374540355056524,0.00044044085583057796,24
73,0.2208878556266427,0.00042447328558881526,27
74,0.23919784650206566,0.0006027872789543055,28
75,0.2721667429432273,0.0006215088460521656,32
76,0.3851056210696697,0.0006692308794630331,44
77,0.1953020291402936,0.0005794938909578681,24
78,0.26081612706184387,0.0006115331831801262,31
79,0.7082962449640036,0.0005256685152387577,79
80,0.699828227981925,0.0006294589815661312,75
81,0.2098581399768591,0.0006077785475645214,25
82,0.4792138319462538,0.0006031053326639593,53
83,0.0625425511971116,0.0006204475516411053,11
84,0.4639488346874714,0.0005464190011340319,52
85,0.11615564208477736,0.0007087030953698559,16
86,0.020922105759382248,0.0009708680057277282,6
87,0.2865663031116128,0.0005564624478927616,33
88,0.07342676725238562,0.0008510191740545755,12
89,0.44895117823034525,0.0005731834413493242,49
90,0.13725265581160784,0.0006853435349368834,19
91,0.11524123791605234,0.0006193128519953461,16
92,0.41907968185842037,0.0005565359918667431,48
93,0.23902209009975195,0.0005217496004964535,30
94,0.06467016786336899,0.0005214438953606242,11
95,0.43714005779474974,0.0004408593110080498,48
96,0.05373672302812338,0.0004767046004417352,10
97,0.2362210201099515,0.0006139645724786157,29
98,0.4188757939264178,0.00045916956770134735,47
99,0.065868454053998,0.000593248160095589,11
100,0.15356390923261642,0.0004144282967899926,20
101,0.2973025105893612,0.000773570581389192,35
102,0.06472215801477432,0.00047919602763034743,11
103,0.4619993604719639,0.00026347615200323233,52
104,0.14112712536007166,0.00026186122321585,19
105,-0.021793236956000328,0.0009188948315568268,1
106,0.41373529098927975,0.00021116080976450272,48
107,0.7071281857788563,0.00015000840137776992,76
108,0.11715956032276154,0.00021197154501351179,16
109,0.22127190418541431,0.00017943324539750204,29
110,0.20573308132588863,0.00020310958056003213,26
111,0.40530567336827517,0.0001613248368812492,46
112,0.13856405019760132,0.00018205588295179615,19
113,0.3596880193799734,0.00022737275105014088,42
114,0.40953848976641893,0.00015537845723409427,46
115,0.5101858312264085,0.0001385358486834121,57
116,0.07100641448050737,0.0001934074901631296,12
117,0.04720499739050865,0.00027986321785849414,9
118,0.14218108355998993,0.00016075608709797962,20
119,0.1434416277334094,0.0001933834368173848,20
120,0.47618652787059546,0.00012866747019196973,54
121,0.3143453085795045,0.00015473651051757365,36
122,0.13678213767707348,0.00016268499772801684,18
123,0.05600233469158411,0.0002954376868729014,10
124,0.030673029832541943,0.00026787578307058927,7
125,0.2551891729235649,0.00014940970199419217,31
126,0.15984963346272707,0.00018821928790116327,21
127,0.33130265586078167,0.0001529296349007182,41
128,0.23835814651101828,0.0002110224109596207,28
129,0.6275302665308118,0.00013152894665408358,68
130,0.20166876912117004,0.00018911350399810963,26
131,0.14863030146807432,0.00022424258459068368,20
132,0.3147177817299962,0.0001453755803349604,37
133,0.2970955651253462,0.00016361606217937412,35
134,0.055427733808755875,0.0002729752555751475,10
135,0.10099135804921389,0.00019591806825095166,15
136,0.3219526754692197,0.00019355740214450635,40
137,0.2461853688582778,0.00019691926815236608,30
138,0.629867528565228,0.00013890540139982477,69
139,0.21970605663955212,0.0001593776168765207,27
140,0.7767683863639832,0.00012097671853816025,83
141,0.3101827232167125,0.00014070312229435062,37
142,0.1055567916482687,0.000217568352430438,15
143,0.1479525351896882,0.00018830233533489738,21
144,0.2836770061403513,0.00014444337438996598,33
145,0.5015810914337635,0.00015723359531627713,55
146,0.15354911796748638,0.00018956368076032958,20
147,0.3797102253884077,0.00014853298328722133,43
148,0.011969449929893017,0.0002289464740897529,5
149,0.18632864579558372,0.00019355028938583058,23
150,0.21692594420164824,0.0001432956051522288,27
151,1.041576744057238,0.000112764337762935,109
152,0.5558377420529723,0.00014484001730447597,62
153,0.2354568401351571,0.00014329130135593005,28
154,-0.013558242470026016,0.00028573892632266507,2
155,0.06275582779198885,0.00038938418120696127,11
156,0.275519210845232,0.00018097503777880775,32
157,0.021122638136148453,0.000254211849096464,6
158,0.3644835455343127,0.0001629361424597957,41
159,0.2269749939441681,0.00021533937790620797,27
160,0.6506697926670313,0.00014995881517409414,70
161,0.23073222395032644,0.00013585242400690082,28
162,0.40441510733217,0.00012130847988171607,45
163,0.10334034636616707,0.00019968866666507287,15
164,0.9142190273851156,0.0001215660458067,97
165,0.38049824349582195,0.0001272854859179947,43
166,0.2812367519363761,0.00016111333333714302,33
167,0.3041429230943322,0.0001359817156804234,36
168,0.8647511070594192,0.00011048565651795438,91
169,0.08226306084543467,0.00021444881237514963,13
170,0.3159062843769789,0.00017480382293318767,38
171,0.5794209968298674,0.00011780875728149884,66
