Episode,Reward
0,0.24912540521472692
1,0.0031518619507551193
2,0.43159604351967573
3,0.1054829340428114
4,0.3652221616357565
5,0.16614290326833725
6,0.17695890367031097
7,0.16650703083723783
8,0.33524016570299864
9,0.07458404172211885
10,0.09586293902248144
11,0.14704848174005747
12,0.4098111279308796
13,0.25786434672772884
14,0.003412325866520405
15,0.40389106795191765
16,0.06668852921575308
17,0.12689622212201357
18,0.09662303607910872
19,0.21623645164072514
