Episode,Reward
0,1.1912937024608254
1,0.2596765886992216
2,0.09955925215035677
3,0.4915032321587205
4,0.9266660856083035
5,0.9991722423583269
6,0.4282748447731137
7,0.43182702362537384
8,1.133404458872974
9,0.302043242380023
10,0.21027127467095852
11,0.5515129901468754
12,0.04058356583118439
13,1.3694124594330788
14,0.08770009875297546
15,1.413942308165133
16,0.07507048640400171
17,0.24176641646772623
18,0.14219700917601585
19,0.4979878878220916
