Episode,Reward
0,2.123625483363867
1,0.011440716683864594
2,2.2480190256610513
3,0.05917235929518938
4,2.183237233199179
5,2.2453666627407074
6,2.6844636062160134
7,2.5869058426469564
8,2.3991612335667014
9,0.1250005615875125
10,0.058782314881682396
11,2.496749117039144
12,1.9640758465975523
13,2.381971917115152
14,0.003198813647031784
15,2.053062823601067
16,0.048403918743133545
17,2.966413516551256
18,0.05979420244693756
19,2.441412163898349
