Episode,Reward,Loss,Duration
0,0.6117016077041626,-0.9120407104492188,66
1,0.06292127072811127,0.08408880233764648,11
2,0.4840393364429474,2.609828472137451,54
3,0.012057768180966377,-0.8817376494407654,5
4,0.02918298915028572,0.49726876616477966,7
5,0.14516785740852356,-9.148791313171387,19
6,0.4701271057128906,2.7126903533935547,53
7,0.26720672845840454,-4.959754467010498,31
8,0.04741610586643219,-2.3769688606262207,9
9,0.04589921608567238,-3.600541830062866,9
10,0.33720824122428894,-7.070555210113525,38
11,0.267276406288147,-4.9310173988342285,31
12,0.05764901638031006,-7.053826332092285,10
13,0.13695134222507477,-0.8722338080406189,18
14,0.06326120346784592,6.739660739898682,11
15,0.4870719313621521,-1.3297513723373413,54
16,0.2802431285381317,-1.6878461837768555,33
17,0.16976207494735718,-0.9409803152084351,21
18,0.15712681412696838,-5.794914245605469,20
19,0.42347875237464905,-0.052567481994628906,47
20,0.1780071258544922,2.2522144317626953,22
21,0.36211958527565,-7.875948905944824,41
22,0.21945954859256744,-6.729650020599365,26
23,0.13427315652370453,0.7702202796936035,18
24,0.36311036348342896,-7.5545430183410645,42
25,0.06710810959339142,-4.456113815307617,11
26,0.17634281516075134,-7.119391918182373,22
27,0.16392402350902557,-5.0038862228393555,21
28,0.2779836356639862,-7.506798267364502,32
29,0.0033529866486787796,-0.06793737411499023,4
30,0.5660412907600403,-13.037633895874023,62
31,0.14748018980026245,-8.67513656616211,19
32,0.06580479443073273,-3.870631456375122,11
33,0.08537478744983673,-0.7887320518493652,13
34,0.18805572390556335,-0.07907266914844513,23
35,0.21790015697479248,-0.17161516845226288,26
36,0.17797811329364777,-0.30351847410202026,22
37,0.41127273440361023,-1.5133076906204224,46
38,0.3166830837726593,-1.5124889612197876,36
39,0.0633300393819809,-2.665955066680908,11
40,-0.005201747640967369,-0.011315825395286083,3
41,0.3755881190299988,-10.260971069335938,42
42,0.07807932794094086,-3.511775493621826,12
43,0.4415125846862793,-3.8797965049743652,49
44,-0.005122756585478783,-0.0740293636918068,3
45,0.012029634788632393,-0.0366935133934021,5
46,0.058055587112903595,-2.326152801513672,10
47,0.0755164623260498,-0.22180593013763428,12
48,0.09723526239395142,-3.600135326385498,14
49,0.09611865878105164,-6.527267932891846,14
50,-0.013515211641788483,0.3330968916416168,2
51,0.04688848555088043,-5.718396186828613,9
52,0.23862549662590027,-5.736160755157471,28
53,0.0378861241042614,-5.016391754150391,8
54,0.10473016649484634,-1.2410844564437866,15
55,1.1037921905517578,-8.225128173828125,118
56,0.030030900612473488,-1.198315978050232,7
