Episode,Reward,Loss,Duration
0,0.6117016077041626,-0.9120407104492188,66
1,0.06292127072811127,0.03189647197723389,11
2,0.2803640365600586,-0.5577373504638672,33
3,0.07599633932113647,0.3686619997024536,12
4,0.7555832266807556,-0.48584508895874023,81
5,0.7156999707221985,-1.6249494552612305,77
6,0.3863477408885956,1.5657029151916504,45
7,0.37338876724243164,-0.8938548564910889,42
8,0.38105279207229614,0.4967012405395508,47
9,0.22773338854312897,0.901942253112793,27
10,0.3049487769603729,-1.6381464004516602,36
11,0.1719900369644165,-0.40248918533325195,22
12,0.6751723289489746,-3.1685662269592285,72
13,0.13435152173042297,1.5894544124603271,18
14,0.2937622666358948,-1.5208330154418945,34
15,0.2462715208530426,-0.44785308837890625,30
16,0.08886422216892242,0.1901078224182129,14
17,0.04539383202791214,0.05551433563232422,9
18,0.450045645236969,-2.2339706420898438,50
19,0.36139363050460815,0.7047667503356934,41
20,0.03917677700519562,0.16451811790466309,8
21,0.2766687273979187,-1.1560173034667969,33
22,0.136074960231781,0.0063343048095703125,19
23,0.15651272237300873,-1.3745791912078857,21
24,0.15713205933570862,-0.10045397281646729,21
25,0.10972993075847626,-0.4390439987182617,16
26,0.46873679757118225,-3.449889659881592,51
27,0.0803101509809494,0.9678226113319397,12
28,0.10679562389850616,-1.9376144409179688,15
29,0.05781359225511551,-0.15436840057373047,10
30,0.2938302755355835,0.9539651870727539,34
31,0.2592952847480774,-2.2776756286621094,30
32,0.1398642361164093,-0.47299790382385254,19
33,0.42326077818870544,-5.284627914428711,48
34,0.1660052388906479,-2.86989164352417,22
35,0.16619938611984253,-4.260167121887207,21
36,0.23618586361408234,-2.2522268295288086,28
37,0.10013742744922638,0.6887049674987793,15
38,0.15718919038772583,0.035419464111328125,20
39,0.04590645432472229,0.9081838130950928,9
40,0.7415487766265869,-7.425450325012207,79
41,-0.021759409457445145,-0.0308888740837574,1
42,0.3767709732055664,-2.6696338653564453,42
43,0.15609978139400482,1.171769380569458,21
44,0.07708762586116791,-2.1768343448638916,12
45,0.2502095699310303,0.7233352661132812,31
46,0.38073134422302246,-12.97110652923584,42
47,0.325747013092041,0.702660083770752,40
48,0.029229214414954185,-0.58497154712677,7
49,0.4490912854671478,-1.7254177331924438,50
50,0.10604943335056305,-3.1571340560913086,15
51,0.6775380373001099,0.5916674137115479,74
52,0.1312193125486374,-0.3197808265686035,18
53,0.16950656473636627,-1.467996597290039,23
54,0.003621743991971016,1.2813043594360352,4
55,0.0036011021584272385,1.0938079357147217,4
56,0.1067759245634079,-0.32916462421417236,15
57,0.08995131403207779,-0.7086739540100098,14
58,0.2848464548587799,-8.206012725830078,33
59,0.03000847063958645,-0.746862530708313,7
60,0.3897288739681244,-16.169891357421875,43
61,0.06677214801311493,-0.6611921787261963,11
62,0.09789237380027771,3.4478976726531982,14
63,0.15956057608127594,-2.751124620437622,20
64,0.1324789971113205,0.7156612873077393,18
65,-0.005207398906350136,0.16460232436656952,3
66,0.25647011399269104,-7.107840538024902,30
67,0.2725769877433777,-0.3530540466308594,34
68,0.45958003401756287,-6.459658622741699,50
69,0.27827540040016174,1.7782783508300781,32
70,0.292542964220047,-7.299811363220215,34
71,0.03961262106895447,-1.3198699951171875,8
72,0.16094093024730682,-0.506680965423584,20
73,0.4262685179710388,-14.936492919921875,49
74,0.3153674602508545,-2.1740241050720215,36
75,0.15845079720020294,-4.848169326782227,20
76,0.1369570791721344,-4.648493766784668,18
77,0.1979297697544098,-8.572046279907227,24
78,0.18989646434783936,0.605423092842102,23
79,0.5495016574859619,0.4044990539550781,60
80,0.047534212470054626,-1.5352470874786377,9
81,0.04818666726350784,0.834904670715332,9
82,0.6788526773452759,-12.829280853271484,73
83,0.2560839056968689,0.41531848907470703,30
84,0.1603941023349762,-6.695590972900391,20
85,0.1319548338651657,-1.124502182006836,17
86,0.14096109569072723,-5.404703617095947,18
87,0.15500757098197937,-0.8283536434173584,21
88,0.02009216882288456,-0.7132608890533447,6
89,0.3263973593711853,-3.774310350418091,39
90,0.23612181842327118,-7.736663341522217,29
91,0.20773276686668396,-2.474418878555298,25
92,0.1608104109764099,-1.7646182775497437,21
93,0.12136300653219223,-1.6368770599365234,16
94,0.24213002622127533,-3.750875949859619,29
95,0.7882246971130371,-21.911251068115234,83
96,0.6697400808334351,-4.458513259887695,72
97,0.21994541585445404,-6.980389595031738,26
98,0.2223568707704544,0.27507591247558594,27
99,0.09269026666879654,-3.561680793762207,14
100,0.12046979367733002,-2.9592838287353516,16
101,0.1328469216823578,-1.118659257888794,19
102,-0.02177080139517784,-0.023237604647874832,1
103,0.1766589730978012,-2.852591037750244,23
104,0.1177695095539093,-1.0882248878479004,16
105,0.17357127368450165,-6.06020450592041,22
106,0.3360098600387573,2.5299582481384277,39
107,0.10112477093935013,-1.9921765327453613,14
108,0.20048800110816956,-5.885231971740723,26
109,0.24726921319961548,-6.550780296325684,29
110,0.15122689306735992,-3.499116897583008,19
111,0.1918816715478897,-7.482114791870117,23
112,0.003271171823143959,-0.279585599899292,4
113,0.2502029240131378,-10.150809288024902,29
114,0.05734339356422424,-3.4106690883636475,10
115,0.11124596744775772,-1.257519245147705,16
116,0.31989115476608276,-9.867782592773438,36
117,0.030180850997567177,-1.9315359592437744,7
118,0.2273433357477188,-5.718944549560547,27
119,0.2857847511768341,-13.010843276977539,33
120,0.15537504851818085,-8.119122505187988,20
121,0.22208954393863678,-4.989068031311035,26
122,0.06378169357776642,-3.197887659072876,11
123,0.09672673791646957,0.06653356552124023,14
124,0.1885853111743927,-6.031471252441406,23
125,0.07984216511249542,-1.30781888961792,12
126,0.05775942653417587,-1.9471333026885986,10
127,0.20121470093727112,-1.2290215492248535,24
128,0.24906274676322937,-6.823398590087891,29
129,0.10066576302051544,-2.062485456466675,14
130,0.13169747591018677,-8.428689002990723,17
131,0.17190928757190704,-7.69470739364624,21
132,0.11200856417417526,-5.43791389465332,15
133,0.14985695481300354,-7.836129188537598,20
134,0.12204398214817047,0.1624317169189453,16
135,0.011917628347873688,-1.1754860877990723,5
136,0.20729775726795197,-9.860067367553711,25
137,0.10419674217700958,-4.102764129638672,15
138,0.16319051384925842,-6.35869836807251,20
139,0.36775675415992737,-10.367329597473145,41
140,0.003542821854352951,-0.6221985816955566,4
141,0.039979249238967896,1.3363029956817627,8
142,0.2530349791049957,-13.24472427368164,30
143,0.13737595081329346,-4.935251235961914,18
144,0.011638673022389412,-0.8600952625274658,5
145,0.028638595715165138,-0.9780663251876831,7
146,0.14175111055374146,-5.541607856750488,18
147,0.26269757747650146,-8.795453071594238,30
148,0.05038752406835556,-2.6907193660736084,9
149,0.16286177933216095,-8.831201553344727,20
150,0.28342923521995544,-16.717697143554688,34
151,0.21170663833618164,-4.32431697845459,25
152,0.1615327000617981,-1.825202465057373,20
153,0.07389567792415619,-1.583868384361267,12
154,0.03088613785803318,-2.525994300842285,7
155,0.03906620293855667,-2.559190511703491,8
156,0.049215272068977356,-0.4414651393890381,9
157,0.2287653684616089,-10.214593887329102,28
158,0.012224450707435608,0.2546539902687073,5
159,0.040193405002355576,-1.6474568843841553,8
160,0.11258683353662491,1.3221707344055176,15
161,0.1921251267194748,-12.680965423583984,23
162,0.1264810413122177,-1.3600401878356934,17
163,0.07005669176578522,-0.98903489112854,11
164,0.06778258830308914,-0.6747313141822815,11
165,0.06952930241823196,-3.6371893882751465,11
166,0.08967871963977814,-1.6167402267456055,13
167,-0.013551907613873482,-0.1598111391067505,2
168,0.14173290133476257,-4.177418231964111,18
169,0.05046805739402771,0.023002266883850098,9
170,0.08854392170906067,-4.8249592781066895,13
171,0.1779009848833084,0.242296040058136,22
172,0.19620683789253235,0.5209715366363525,24
173,0.1711810678243637,-1.5009684562683105,21
174,0.22821137309074402,-15.917537689208984,27
175,0.26769188046455383,-13.849872589111328,32
176,0.23903611302375793,-13.389267921447754,28
177,0.057265304028987885,-4.520166397094727,10
178,0.10223783552646637,-3.8385627269744873,14
179,0.1455012857913971,-9.3568754196167,19
180,0.11371823400259018,-2.8924903869628906,15
181,0.012068299576640129,-1.331319808959961,5
182,0.003377176821231842,-0.04005837440490723,4
183,0.049669839441776276,-2.3249247074127197,9
184,0.18031662702560425,-3.339601993560791,22
185,0.11038573086261749,-7.626588821411133,15
186,0.1498742699623108,-10.830438613891602,19
187,0.01222660206258297,-2.5885794162750244,5
188,0.18942442536354065,-2.59401273727417,23
189,-0.013535363599658012,-0.015297889709472656,2
190,0.1431283950805664,-5.837396621704102,18
191,0.011944225057959557,1.3596782684326172,5
192,0.15122303366661072,-8.01980209350586,19
193,0.2080739587545395,-4.73935604095459,25
194,0.1230405867099762,-5.571953773498535,17
195,0.14111699163913727,-6.611817836761475,18
196,0.15026292204856873,-4.060504913330078,19
197,0.11190801858901978,-7.537933349609375,15
198,0.11078450083732605,-7.57220983505249,15
199,0.04873206838965416,1.6313555240631104,9
200,0.14004746079444885,-4.719775676727295,18
201,0.07007361948490143,-6.489710807800293,11
202,0.06013733148574829,-3.944943904876709,10
203,0.18175555765628815,-11.773006439208984,22
204,0.17058774828910828,-10.272143363952637,21
205,0.05868905410170555,-5.441526412963867,10
206,0.03710273653268814,-2.6722168922424316,8
207,0.13179412484169006,-7.726278781890869,17
208,0.2284102439880371,-5.357297897338867,27
209,0.02059994824230671,1.9546440839767456,6
210,0.09935975819826126,-6.5282440185546875,14
211,0.0031318683177232742,-2.1124722957611084,4
212,0.14204195141792297,-7.042974472045898,18
213,0.319152295589447,-9.750728607177734,36
214,0.20571613311767578,-7.419157028198242,25
215,0.07101564109325409,-4.732760429382324,11
216,0.15092533826828003,-9.96994400024414,19
217,0.0030533280223608017,0.7547590732574463,4
218,0.09992250800132751,-8.323667526245117,14
219,0.10143247246742249,-4.431100368499756,14
220,0.061335232108831406,-1.2412176132202148,10
221,0.03112945519387722,-3.08980655670166,7
222,0.21580688655376434,-9.608379364013672,26
223,0.12139853090047836,-6.28253698348999,16
224,0.1694028377532959,-4.700456142425537,21
225,0.09117776155471802,-1.3623396158218384,13
226,0.06838034093379974,-6.750014781951904,11
227,0.17782606184482574,-4.51132869720459,22
228,0.14268210530281067,-6.940324306488037,18
229,0.04964420199394226,-3.285642385482788,9
230,0.012585191056132317,-0.7981241941452026,5
231,0.050257060676813126,-0.2752021551132202,9
232,0.04715210199356079,-3.4196321964263916,9
233,0.13274040818214417,-6.62668514251709,17
234,0.04107716679573059,-1.5600359439849854,8
235,0.151996910572052,-5.5451507568359375,19
236,0.08023959398269653,-5.524389743804932,12
237,0.012985076755285263,-0.6770932674407959,5
238,0.17896799743175507,-7.359217643737793,22
239,0.0721207708120346,-0.25239890813827515,12
240,0.07122434675693512,-1.2995895147323608,11
241,-0.013540346175432205,-1.6629083156585693,2
