Episode,Reward
0,0.1871897578239441
1,0.23860496655106544
2,0.2970313113182783
3,0.12533078994601965
4,0.6701526725664735
5,0.14311658963561058
6,0.056500036269426346
7,0.1274489900097251
8,0.011585419997572899
9,0.0482134660705924
10,-0.01354668103158474
11,0.2385026505216956
12,0.5106580937281251
13,0.7753798346966505
14,0.23976005427539349
15,0.23813333362340927
16,0.27790986001491547
17,1.160387234762311
18,0.03738127741962671
19,0.4524537371471524
