Episode,Reward,Training_error,Duration
44,0.029065663926303387,0.008395220211631832,7
45,0.24888245947659016,0.008427589643364585,31
46,0.22148252744227648,0.008470320512594288,28
47,0.28731784131377935,0.008508654526390777,34
48,0.5902908407151699,0.008516842163875278,65
49,0.7485036235302687,0.00848293352304661,80
50,0.37988967821002007,0.008434997528012921,43
51,0.12253174651414156,0.00836153906230039,17
52,0.16287467908114195,0.008270516716683645,22
53,0.0677202632650733,-0.021815490522720457,11
54,0.07589964754879475,0.009595701681949325,12
55,0.1581198899075389,0.009632351671362243,20
56,0.5408492023125291,0.009653926691291118,59
57,0.3625471042469144,0.009657473509330522,42
58,0.20956592727452517,0.009651393442922547,25
59,0.31019412353634834,0.009646049114829086,39
60,0.37732820585370064,0.009610516758956621,43
61,0.21331931371241808,0.009590320490830953,27
62,0.16142021492123604,0.009566045514446286,22
63,0.07788164541125298,0.009568683124344439,13
64,0.2605238752439618,0.00956136879381392,31
65,0.3116582054644823,0.009527809474528227,36
66,0.4206910850480199,0.009512083731059828,47
67,0.0033547915518283844,0.009506273417240816,4
68,0.21691333036869764,0.009476780302282856,28
69,0.011842561885714531,0.009475917397790584,5
70,0.06683972664177418,0.00948351925511929,11
71,0.5018605617806315,0.009487165612722507,55
72,0.28626344352960587,0.009477113093889768,33
73,0.3218653192743659,0.009488436187224879,37
74,0.20649336464703083,0.009494908164908894,25
75,0.17512943129986525,0.009482013327395783,22
76,0.1314590498805046,0.009486843317850215,18
77,0.5710793836042285,0.009504016050193874,64
78,0.16320687625557184,0.009521049314750951,21
79,0.2428484633564949,0.009549727504423249,30
80,0.6620367309078574,0.009581399087864451,71
81,0.1862597856670618,0.009607972675530426,23
82,0.7375217135995626,0.00959521938676495,79
83,0.05497762281447649,0.009572566580705637,10
84,0.5134997358545661,0.009583199138044072,56
85,0.19950504694133997,0.009590676389956025,25
86,0.038354650139808655,0.00956928946337634,8
87,0.3107740757986903,0.009537609509189013,37
88,0.12644172180444002,0.009501392237188204,18
89,0.8367427866905928,0.009430194342777873,90
90,0.0293447719886899,0.009292954225839945,7
91,0.31544396467506886,0.00917507307366196,37
92,0.8465774040669203,0.009024259514739315,90
93,0.16094979736953974,0.008874701493033765,21
94,0.1758630257099867,0.00870197516395561,24
95,1.1970708947628736,0.008546498021413084,125
96,0.02030543703585863,0.00835266537186389,6
97,0.1695247981697321,-0.021908854367350503,22
98,0.5022350940853357,0.00949372635088999,55
99,0.2688324926421046,0.009548187066324713,33
100,0.3360573695972562,0.009538613597154586,39
101,0.12294911406934261,0.009543892028144294,17
102,0.11637604422867298,0.009562234900769306,17
103,0.4260178403928876,0.00953963330617748,50
104,0.3020820114761591,0.009521496628838196,36
105,-0.021793236956000328,0.00950081830691607,1
106,0.14447827450931072,0.009444369587420912,19
107,0.15948162227869034,0.009439814712696129,20
108,0.14469939563423395,0.009423433503882967,19
109,-0.013488208875060081,0.009428049222860373,2
110,0.5670000864192843,0.009415310359459274,63
111,0.22533615212887526,0.009407725380246363,27
112,0.11007493827491999,0.009396443653549776,16
113,0.16117935813963413,0.009388442163969384,22
114,0.15265069529414177,0.00938751662409983,20
115,0.17899015918374062,0.009379140209450161,23
116,0.011596866883337498,0.009353081621423946,5
117,0.09977927710860968,0.009339805049709528,15
118,0.11669261381030083,0.009335430974146394,17
119,0.43113019224256277,0.009360667475807456,51
120,0.2561353985220194,0.009369991811300325,30
121,0.5393184302374721,0.00936591403451962,59
122,0.305836945772171,0.009362304074268338,35
123,0.021108847111463547,0.009329842215728102,6
124,0.04776833951473236,0.00931806492725447,9
125,0.23991077113896608,0.009274473417498888,30
126,0.3153756782412529,0.009232309552365847,36
127,0.348806350491941,0.009194757454045363,42
128,0.37783892545849085,0.009146328826107771,43
129,0.29813971649855375,0.009034228562136697,34
130,0.19312122371047735,0.00889819508011268,25
131,0.04784300923347473,0.008793920463777043,9
132,0.3019756097346544,0.008577638775515187,36
133,0.557697513140738,0.008394679397445926,62
134,0.38454148173332214,-0.02177277749394679,46
135,0.15680414997041225,0.009933517772891389,21
136,0.7519093900918961,0.009929754579060899,83
137,0.3970324285328388,0.009931489403126487,45
138,0.23974935710430145,0.009932148627648374,28
139,0.45251330453902483,0.009916391009024767,51
140,0.28064263612031937,0.009911460303960319,34
141,0.12024026922881603,0.009914778806011356,17
142,0.32819413393735886,0.009866449908186439,38
143,0.12764445319771767,0.009841622957292247,18
144,0.14639042038470507,0.009770873830496686,19
145,0.40859758481383324,0.009706605068088459,46
146,0.28835505805909634,0.009623607860521157,34
147,0.8069453630596399,0.00959041184845957,86
148,0.04607668146491051,0.009511533864538907,9
149,0.36440307181328535,0.009488817596768485,42
150,0.05609048996120691,0.009389727727464202,10
151,0.20106892101466656,0.009332807334451887,25
152,0.3811786398291588,0.009318423985178697,43
153,0.27581229340285063,0.009322741148091038,32
154,0.003026885911822319,0.009332303149299026,4
155,0.028684644028544426,0.00934222609389139,7
156,0.24075468257069588,0.009330542171665564,29
157,0.3423626199364662,0.009326191491552895,41
158,0.4919244162738323,0.00930950105650081,54
159,0.7001490145921707,0.009233220543197387,74
160,0.5599034884944558,0.009142196040910698,61
161,0.5036155171692371,0.009110183938552379,55
162,0.6248491508886218,0.009091416914444367,68
163,0.2828871691599488,0.009001090231729162,34
164,0.2515539899468422,0.008921996053633748,31
165,0.4299699477851391,0.008808846646908078,48
166,0.18044998683035374,0.008680411060301122,23
167,0.29928771313279867,0.008522130046296919,36
168,0.3338690185919404,0.008454383707284024,38
169,0.07298028375953436,0.008387281922220553,12
170,0.21429412066936493,0.008228286562289112,27
171,0.303548289462924,-0.02190351042382704,37
172,0.046791497617959976,0.009902300822875009,9
173,0.60221834667027,0.009902017856252528,66
174,0.7711051376536489,0.00991078205753078,83
175,0.13760523404926062,0.009917934389920098,18
176,0.6057569431141019,0.00992755912185403,66
177,0.13813369255512953,0.009937399497002525,18
178,0.29542078357189894,0.009969644822277144,36
179,0.30562965478748083,0.009967959123212576,35
180,0.3814318422228098,0.009977727204183615,43
181,0.3489304604008794,0.00995218130121743,40
182,0.2739410363137722,0.010003188987626728,34
183,0.30884288158267736,0.009955561322205292,35
184,0.2034902712330222,0.009992578012143104,25
185,0.6795626161620021,0.009981788535325225,73
186,0.29413261730223894,0.010006346568231626,35
187,0.12809911463409662,0.009988071199572533,19
188,0.11590113583952188,0.009972683371608797,16
189,0.6476723495870829,0.010001905748699665,71
190,0.0030904775485396385,0.009990176729161568,4
191,0.36971742007881403,0.009976932801265615,42
192,0.34235893934965134,0.010025197532416423,41
193,0.27600492257624865,0.0100137431214121,34
194,0.08920278586447239,0.010001693214665115,14
195,0.5219933036714792,0.01000611820956763,57
196,0.04478439409285784,0.00999836419018108,9
197,0.2063614698126912,0.010019096713300722,27
198,0.2505099084228277,0.010000468339970807,30
199,0.029069921001791954,0.009974763367718832,7
200,0.15696021262556314,0.010014542737322541,21
201,0.49462807551026344,0.010024535737108806,55
202,0.2758293990045786,0.0099379642191127,32
203,0.33338934648782015,0.009972404776255087,38
204,0.10617872420698404,0.009940835081110504,15
205,0.4439408127218485,0.009959223825880137,51
206,0.19776284508407116,0.009965962025427428,24
207,0.1414118278771639,0.009978391927351988,19
208,0.2237475523725152,0.009921184818610707,28
209,0.20213498175144196,0.009940131724657568,25
210,0.1224942347034812,0.009926540667685646,17
211,0.18095493502914906,0.009957326973411876,23
212,0.003148256801068783,0.00996971412766578,4
213,0.30784413497895,0.009966811240099285,36
214,0.364843656308949,0.009950217658957834,42
215,0.2211208064109087,0.00996458198136481,27
216,1.0690099457278848,0.009998836691239356,113
217,0.5145674170926213,0.010023542741220534,59
218,0.2851726319640875,0.010036990874591563,33
219,0.02975265122950077,0.010005356764171464,7
220,0.8731465693563223,0.010035055248982192,93
221,0.6943947747349739,0.00997073643946147,75
222,0.4043861785903573,0.009963509678556014,45
223,0.048233119770884514,0.009959687360164974,9
224,0.5656695133075118,0.009974242315285984,62
225,0.1378368679434061,0.010014615174482239,18
226,0.8805898083373904,0.00994939640685465,93
227,0.23608213663101196,0.00997389212958241,28
228,0.5314238825812936,0.009864681978748215,58
229,0.07173519302159548,0.009887422856040714,12
230,0.152540510520339,0.009887145250290158,21
231,0.06403191201388836,0.009855092137240359,11
232,0.07152439374476671,0.009828380274268177,12
233,0.268120757304132,0.009825394317216624,32
234,0.04705859161913395,0.009824699386234535,9
235,0.11322270333766937,0.009773493373611239,16
236,0.012213142588734627,0.009738784123894945,5
237,0.14724317286163568,0.009725304523549732,20
238,0.6745479041710496,0.009718654492794432,72
239,0.3648320250213146,0.009719413866741121,41
240,0.189340278506279,0.009727884478762255,23
241,0.275103528983891,0.009732285375486626,32
242,0.4190175822004676,0.009705205477976446,50
243,0.2887252299115062,0.009686754773199253,35
244,0.22699495032429695,0.009683089155142374,29
245,0.2001787256449461,0.009671291897376257,27
246,0.7701458549126983,0.009668822106144037,82
247,0.6236545322462916,0.00966629119959966,70
248,0.10158165264874697,0.009650631395330208,15
249,0.34674954414367676,0.009631235779062702,40
250,0.36616487335413694,0.009620301529000107,41
251,0.629100208170712,0.009582904787883685,68
252,0.35323726292699575,0.009543350563917388,41
253,0.18149715568870306,0.009549791331012941,23
254,0.10535483341664076,0.009529603507891535,15
255,0.06839493196457624,0.00950063783842618,11
256,0.040820660069584846,0.009465598791286191,8
257,0.22537656873464584,0.009413847184265552,27
258,0.17437896318733692,0.009369531463704296,22
259,0.35675474163144827,0.009302227742964323,40
260,0.06619097758084536,0.009199321935222144,11
261,0.17795211169868708,0.00912357978373903,22
262,0.34724138118326664,0.009077757979558256,39
263,0.20890744868665934,0.009036656221299564,25
264,0.30913983192294836,0.008884579310628773,38
265,0.07479147706180811,0.008750183052953196,12
266,0.4069082634523511,0.008643774876869422,47
267,0.322147611528635,0.008495699262770034,38
268,0.10644926596432924,0.008354353109546067,16
269,0.26241946406662464,0.008256659436095319,33
270,0.1982099786400795,-0.021812714994691486,26
271,0.2431249562650919,0.009936136564520385,29
272,0.2500886330381036,0.009952632860501192,31
273,0.2587140956893563,0.009945593545358273,31
274,0.08635822683572769,0.009973728384287669,13
275,0.1558880042284727,0.00993821084946676,20
276,1.0011131428182125,0.009986714256065933,106
277,0.047489442862570286,0.010051778304266294,9
278,0.1748341480270028,0.010004643921869224,22
279,0.16558146011084318,0.009938785928823479,21
280,0.14978491142392159,0.010046171644384101,20
281,1.2373824454843998,0.009963578157706683,129
282,0.1864935103803873,0.009965118035900725,23
283,0.3274972112849355,0.009968338384458103,37
284,0.26367393508553505,0.010012875284958483,31
285,0.1635085865855217,0.010001531225359454,21
286,0.32742824126034975,0.010021171096084264,40
287,0.20616353582590818,0.0100227171852119,25
288,0.18475970532745123,0.010047258083762195,23
289,0.37037617433816195,0.009938501336138248,44
290,0.6788764419034123,0.00996820007858442,74
291,0.7072175703942776,0.009876803077816689,76
292,0.020016230642795563,0.010017120287953261,6
293,0.22174582537263632,0.00984783004392681,29
294,0.1863365387544036,0.009882098869863298,24
295,0.056419532746076584,0.009512700914239539,10
296,0.10439899936318398,0.009450187985851271,15
297,0.3041034983471036,0.009433814227094457,35
298,0.5787526331841946,0.009257232845694309,64
299,0.25565318763256073,0.009013299002147314,32
300,0.8655647030100226,0.008817913656851029,93
301,-0.021761182695627213,0.008681458123450567,1
302,0.14090578071773052,0.008324449997370316,20
303,0.37743509002029896,-0.021746315419302567,45
304,0.20677629858255386,0.009871100941793168,25
305,0.2715136716142297,0.009845890146275632,34
306,0.376910257153213,0.009872642337317317,44
307,0.2779567837715149,0.009883506024853854,33
308,0.33048353530466557,0.009896804136584,38
309,0.03617086727172136,0.009902784360890059,8
310,0.07406698632985353,0.009886823733064671,12
311,0.21448698360472918,0.009977473474377298,28
312,0.29557264037430286,0.009999304818849185,34
313,0.06443253438919783,0.009990810911033801,11
314,0.5662589147686958,0.00997613642991961,62
315,0.1717215906828642,0.010045915348785335,22
316,0.39536933973431587,0.010042343729542122,46
317,0.48302872385829687,0.009991653344337484,54
318,0.19863746594637632,0.009983842812591804,24
319,0.7535056779161096,0.009991331626853622,81
320,0.2641861904412508,0.010047627764872228,31
321,0.36338892113417387,0.010015238051630794,42
322,0.842822227627039,0.009998457177642285,92
323,0.011664193123579025,0.009991382814809682,5
324,0.33930931705981493,0.010003646392797307,40
325,0.11460035759955645,0.00993713584336381,16
326,0.10057853069156408,0.009955422917481986,15
327,0.10916039999574423,0.009954405408094329,16
328,0.3204188458621502,0.009945071368466308,38
329,0.05609226040542126,0.00996343759138631,10
330,0.45062433183193207,0.009961631958125704,53
331,0.30764983408153057,0.010030318507623238,37
332,0.20971067156642675,0.010006434182747553,25
333,0.18923571147024632,0.009997885637493015,25
334,0.1098285410553217,0.009964775971148651,16
335,0.15595403220504522,0.009967994064770043,21
336,0.5274334056302905,0.009996621954915769,57
337,0.04505650792270899,0.009990741234864174,9
338,0.056908803060650826,0.009999763483522071,10
339,0.12441717274487019,0.010009786892002685,18
340,0.7233953177928925,0.009992334025893572,78
341,0.46511077135801315,0.010005768859521735,52
342,0.42333472799509764,0.009991351268516283,47
343,-0.0050808098167181015,0.009988634473622478,3
344,0.1688378555700183,0.009977457049090387,22
345,0.36556211579591036,0.009992935803697135,42
346,0.0032039806246757507,0.00998523186671936,4
347,0.19038055278360844,0.010025012230957689,24
348,0.2937770802527666,0.009982256858108347,35
349,0.4217567127197981,0.009980027668469985,47
350,0.5750597519800067,0.00999131964262233,63
351,0.029661542735993862,0.009993680198108524,7
352,0.174518171697855,0.009993043136920466,23
353,0.6147714694961905,0.009986219991529483,66
354,0.23395330645143986,0.01000796442012886,28
355,0.494541771709919,0.00998695581363451,56
356,0.30515759717673063,0.009949553076540968,35
357,0.06322636548429728,0.009981254589480555,11
358,0.20715570822358131,0.009979948445007207,25
359,0.0550253102555871,0.009998642336476677,10
360,0.029878200963139534,0.009982761119034471,7
361,0.3268008762970567,0.009983524579328312,38
362,0.17768945544958115,0.010039524225611858,23
363,0.3441680511459708,0.00997918251084303,40
364,0.29814412351697683,0.00999014998125415,35
365,0.347493608482182,0.010004091933625564,41
366,0.21936164144426584,0.010002623287744712,26
367,0.40148914977908134,0.00999495945925572,45
368,0.08600923512130976,0.00998207566442709,13
369,0.5205848971381783,0.009987780890103036,58
370,0.01213996671140194,0.009984447916410823,5
371,0.2620428176596761,0.009992723719536521,31
372,0.028514128178358078,0.00998240845257759,7
373,0.43458192329853773,0.009985215624365811,48
374,0.3882609708234668,0.010003387802463896,44
375,0.07367614470422268,0.010005320244396978,12
376,0.2528894189745188,0.01001601162620865,30
377,0.30913035944104195,0.010001418984426212,37
378,0.003211746923625469,0.010014816186693625,4
379,0.47995023522526026,0.009936635288201386,54
380,0.942752169445157,0.009989409109496219,100
381,0.28534157015383244,0.009981331239971256,34
382,0.10185334272682667,0.0100173486149036,15
383,0.020464811474084854,0.009940391806913095,6
384,0.06648423988372087,0.009886194910573106,11
385,0.06505894009023905,0.009913350070923201,11
386,0.12998782563954592,0.009821086133413148,18
387,0.9769942341372371,0.009857325125107617,103
388,0.003052658401429653,0.009815799410666947,4
389,0.14779003709554672,0.009836493477738349,19
390,0.2570596178993583,0.009845249635600748,33
391,0.0567092290148139,0.00964685001394709,10
392,0.5368110211566091,0.009720831625372833,60
393,0.9077738747000694,0.009627593915249779,96
394,0.7306371433660388,0.009635949402593817,79
395,0.20659695658832788,0.009619774485458962,26
396,0.30494901072233915,0.009623392905965507,36
397,0.09415133111178875,0.009649111186248968,14
398,0.1280824914574623,0.009621817688087151,17
399,0.011504590511322021,0.009610571312326512,5
400,0.8966347891837358,0.009570883936568159,95
401,0.20832592248916626,0.009590039425429969,26
402,0.4031954575330019,0.009560424164326215,47
403,0.29913300834596157,0.009409853479163873,35
404,0.2844267077744007,0.00932516261681827,33
405,0.3342090817168355,0.009323993375954917,39
406,0.04521111585199833,0.00931465244000332,9
407,0.09391347877681255,0.009197432921509995,14
408,0.12970601860433817,0.00911690776040843,18
409,0.17641878221184015,0.009029036752369397,22
410,0.37292810808867216,0.009016286953533204,44
411,0.355031824670732,0.009018637124281245,40
412,0.5667659798637033,0.009004697416759485,62
413,0.18336502742022276,0.008881919208629402,23
414,0.4263715520501137,0.008864504131894331,47
415,0.14883895497769117,0.008617891703025805,19
416,0.9739957116544247,0.008536876917839116,103
417,0.23696616664528847,0.008547897525369956,29
418,0.34143924340605736,0.008355668366476724,39
419,0.3160164253786206,0.008326797130803646,36
420,0.01152731105685234,-0.021914617524497217,5
421,0.25756108947098255,0.009573056817025265,30
422,0.46776209212839603,0.009560581332291367,53
423,0.0287091126665473,0.009579457500899653,7
424,0.35237232595682144,0.009568520194884116,40
425,0.18571260012686253,0.009566215246229984,23
426,0.2038492700085044,0.009570492238066034,26
427,-0.02178395912051201,0.009570157364820177,1
428,0.029034378938376904,0.0095688898759212,7
429,0.08503423258662224,0.009550032831488675,13
430,0.07457851525396109,0.009541604150065143,12
431,0.02017044462263584,0.009531250719891115,6
432,0.22348037268966436,0.009489622492333354,29
433,0.20399772003293037,0.009405616695262752,25
434,0.04829727113246918,0.009458739523329302,9
435,0.5746789034456015,0.009224663748154976,63
436,0.2521957401186228,0.009201707249343776,31
437,0.4021104807034135,0.009264976059203265,46
438,0.2658412605524063,0.008982875833514516,31
439,0.020461018197238445,0.008842491389359396,6
440,0.2886922340840101,0.008642484458428693,34
441,0.0764928413555026,0.00867173396459627,12
442,0.31831684708595276,0.008389473354398744,36
443,0.20322640798985958,-0.02178059362807218,25
444,0.10430884640663862,0.008948437911351864,15
445,0.058680836111307144,0.00895558888325057,10
446,0.25456911511719227,0.008955482167033324,30
447,0.0031511839479207993,0.008883685396928208,4
448,0.05410065874457359,0.008897569966810402,10
449,0.07858556043356657,0.008849641983419115,12
450,0.2541361367329955,0.00881327275984702,30
451,0.08220509253442287,0.008759836132150164,13
452,0.17627815157175064,0.008765627321399948,22
453,0.4803674453869462,0.008711674232054215,53
454,0.11541280336678028,0.008657341140233211,17
455,0.15916562732309103,0.008672633156296168,21
456,0.06354755628854036,0.008652282974237667,11
457,0.23364912066608667,0.008602099798849405,28
458,0.5580752640962601,0.00858342506208833,63
459,0.20603548735380173,0.008579474505013538,25
460,0.07545508164912462,0.008435238904558917,12
461,0.07298545818775892,0.00839744663519867,12
462,0.6191785214468837,0.00836362988023638,68
463,0.3249185988679528,0.008350575854776268,37
464,0.003227517008781433,-0.021755564662963252,4
465,0.305609755218029,0.009516401043768274,35
466,0.4569326378405094,0.009449638392427458,50
467,0.09765142481774092,0.009486988030388024,15
468,0.05664162337779999,0.009451193429244805,10
469,0.23744196258485317,0.009388445755783886,29
470,-0.021766560152173042,0.009476147539479965,1
471,0.34981156792491674,0.009373279389111498,40
472,0.0766616826876998,0.009184879006071631,12
473,0.036712393164634705,0.008962397354345442,8
474,0.2856625057756901,0.008872356207234486,35
475,-0.013511483557522297,0.00879975953295451,2
476,0.5198611682280898,0.00844766486216102,59
477,0.05560088809579611,-0.021863411930512514,10
478,-0.013490553013980389,0.009874343193793562,2
479,0.15296820364892483,0.009899502335302882,21
480,0.12700637243688107,0.009870732275085512,18
481,0.22733417339622974,0.009847258231441405,28
482,0.15527472458779812,0.009852542164609162,21
483,0.48213643580675125,0.009858368088950414,53
484,0.2687080819159746,0.009841594737177196,31
485,0.8057855553925037,0.009786182038193933,86
486,0.32938417233526707,0.009755905541012968,37
487,0.0760754905641079,0.009792750411596544,12
488,0.11428524181246758,0.009620971798671921,17
489,0.10384855885058641,0.009551097475594393,15
490,0.18466668762266636,0.009432725528336641,23
491,0.07772502396255732,0.009286573505961963,12
492,0.6150216674432158,0.009374477278979738,68
493,0.23727558087557554,0.009212206978949877,28
494,0.06711862981319427,0.008998547732899122,11
495,0.1688700383529067,0.008845557648203552,22
496,-0.013475016690790653,0.008667483360034183,2
497,0.07646803557872772,0.00837469395415585,12
498,0.15043714083731174,0.008361025385724863,20
499,0.7242751838639379,-0.021721027413616943,79
500,0.35608161985874176,0.009267482277266783,40
501,0.23736010026186705,0.0092349307156437,29
502,0.17572351917624474,0.00919174684146399,22
503,0.22056044451892376,0.009112004780676485,27
504,0.03819322865456343,0.009146532681103894,8
505,0.12029809411615133,0.00905661443649868,17
506,0.5087447315454483,0.008981841592740743,57
507,0.06777372304350138,0.008916986861087927,11
508,0.4247834784910083,0.008715835954203126,47
509,0.21343473345041275,0.008388772900721726,27
510,0.029653217643499374,0.008184292874328803,7
511,0.185570215806365,-0.02185384352287233,25
512,0.03721588384360075,0.009945530603682017,8
513,0.3293564673513174,0.009976949843887955,38
514,0.17692088149487972,0.009933522806716963,22
515,0.11197184678167105,0.00990377732966539,16
516,0.6140324333682656,0.009900479250756527,66
517,0.13976865448057652,0.009892588453816234,19
518,0.09657871443778276,0.009898027919962278,14
519,0.24467739183455706,0.009895920281523904,29
520,0.02981723193079233,0.009864697464355194,7
521,0.19113631080836058,0.009849001769513893,24
522,0.6814416637644172,0.00985260321503383,73
523,0.10560290887951851,0.009903614695809507,15
524,0.18167427275329828,0.00979279718451311,23
525,0.4217562386766076,0.009675937304054982,47
526,0.4581921473145485,0.009571621727822395,51
527,0.030482511967420578,0.009309271376388038,7
528,0.1797488098964095,0.00946809425812166,23
529,0.03653919044882059,0.009255355172666114,8
530,0.0765058733522892,0.009131280719435543,12
531,0.03660593740642071,0.008990448692034133,8
532,0.13611986674368382,0.00890223156802706,19
533,0.03860977105796337,0.008872230640667158,8
534,0.15048583690077066,0.008828594474670591,20
535,0.3055777298286557,0.008760560179820735,37
536,0.22871736157685518,0.008625637687517911,27
537,0.25790031999349594,0.00846684071862881,32
538,0.24072764813899994,0.008200051658683144,29
539,0.28648680355399847,-0.02187341108387739,33
540,0.2709980309009552,0.008489431612610315,31
541,0.6634337501600385,0.008463487411763658,71
542,0.21560052502900362,0.008375146303929503,28
543,0.3798794336616993,0.00836089753170462,43
544,0.23252653144299984,0.008262800130669505,29
545,0.046737502329051495,-0.02178840750749305,9
546,0.5407698908820748,0.009605646322843818,59
547,0.11809053458273411,0.00957663677569,17
548,0.2108461745083332,0.009558315273927675,26
549,-0.01353320013731718,0.009582919298147264,2
550,0.01127900741994381,0.00957094800634466,5
551,0.05536482483148575,0.009453449672887287,10
552,0.1421696301549673,0.00934849635674789,19
553,0.17671926133334637,0.009264057463682545,22
554,0.22314981650561094,0.009180489289421504,27
555,0.6463869325816631,0.009202813736537559,69
556,0.4642739910632372,0.009128801784419334,51
557,-0.013536665588617325,0.008971934046634295,2
558,0.09048598539084196,0.008910059865579398,14
559,0.37824634928256273,0.008762870065353633,44
560,0.17102693300694227,0.008720044510122878,22
561,0.1757222730666399,0.00852020441312096,22
562,0.02023680042475462,0.008542282590761821,6
563,0.16154217347502708,-0.021765472265409484,21
564,0.6009498499333858,0.009109951797933249,65
565,0.22063318081200123,0.009127671683366274,27
566,0.07454664539545774,0.009081999121067372,12
567,0.24102434422820807,0.009057480320022708,29
568,0.6977396542206407,0.009025074260372185,75
569,0.13518225960433483,0.009011869287663827,18
570,-0.013496854342520237,0.008955286297804189,2
571,0.5554511705413461,0.008887485497552881,62
572,0.38005467783659697,0.008833990945747348,44
573,0.20007837750017643,0.008843929516822696,25
574,0.09391565341502428,0.008753442078152027,14
575,0.2502687433734536,0.008747510886523792,30
576,0.08210006356239319,0.008719305431419553,13
577,0.4478503670543432,0.008712107290158862,50
578,0.111430405639112,0.008727864428429372,16
579,0.011996906250715256,0.008711176776431805,5
580,0.14012919925153255,0.008698150803610482,19
581,0.3654858283698559,0.008675840001729133,41
582,0.36324747651815414,0.008596390450238947,41
583,0.020326594822108746,0.008444728370628604,6
584,0.21656294539570808,0.0083390869244558,26
585,0.37826705630868673,-0.02183725599206716,42
586,0.30626245960593224,0.00977032313948782,35
587,0.6829525418579578,0.00972853269119247,74
588,0.29704781901091337,0.009744584898580252,35
589,0.35592512134462595,0.009751753988277023,40
590,0.4754925351589918,0.009735834101784567,54
591,0.33079151809215546,0.009677107530014873,38
592,0.19597862474620342,0.009669472466972879,24
593,0.11837467178702354,0.009668690577357671,17
594,0.22727149166166782,0.009526532961798855,27
595,0.33821089938282967,0.009558215701547948,38
596,0.15696608368307352,0.009542510058218316,20
597,-0.005107138305902481,0.009402518385240366,3
598,0.3242632169276476,0.00942533709829293,37
599,0.593586876988411,0.009403207915629043,64
600,0.21347212605178356,0.009388066351921841,26
601,0.465732560493052,0.009374190921170244,51
602,0.41218189988285303,0.009350073426354239,46
603,0.23564350977540016,0.00939239726596179,28
604,0.07461297791451216,0.009398230395359664,12
605,0.2997795660048723,0.009357921136714858,35
606,0.0632674116641283,0.009476196730460625,11
607,0.1601453311741352,0.009524181258485705,21
608,0.5406239023432136,0.009568413935304288,60
609,0.08409906644374132,0.00956133501330818,13
610,0.14579799957573414,0.00957204928676844,19
611,0.07649639993906021,0.00965183223333809,12
612,0.32493358198553324,0.0095484719364151,37
613,0.233383365906775,0.009564674679218487,28
614,0.21152952313423157,0.009582106904065638,27
615,-0.02176142856478691,0.009629521178012666,1
616,0.08141619805246592,0.00964849275074475,13
617,0.07567534036934376,0.009671210109267097,12
618,0.09866208303719759,0.009656728165147949,15
619,0.49688263423740864,0.009691524409408904,56
620,0.1167170712724328,0.009683161785591674,16
621,0.15400113258510828,0.009663879631449943,20
622,0.3066204125061631,0.009659341683739572,35
623,0.11539006419479847,0.009753968678669012,16
624,0.011908561922609806,0.009696260546203792,5
625,0.8124911850318313,0.009677830111614995,86
626,0.4176591746509075,0.009736888374701814,47
627,0.7085090652108192,0.009657431954217097,77
628,0.20785179361701012,0.009648025968231458,28
629,0.5246933307498693,0.00958150966322217,58
630,0.3123529991135001,0.009527483757740462,36
631,0.0031644515693187714,0.00942346156385286,4
632,0.04572852700948715,0.009414559951693827,9
633,0.14712027553468943,0.009338328095724586,19
