Episode,Reward
0,0.3920747647061944
1,0.1921057617291808
2,0.6845352137461305
3,0.15154839120805264
4,0.47256793547421694
5,0.12397042103111744
6,0.14267195668071508
7,0.15268514025956392
8,0.4373216750100255
9,0.1590444827452302
10,0.1611866746097803
11,0.1531175384297967
12,0.34421172831207514
13,0.0828538816422224
14,0.21941896714270115
15,0.6305934367701411
16,0.69828334543854
17,0.20203555561602116
18,0.4603442093357444
19,0.8941130768507719
